time,equity
2026-01-20 14:30:00,581163.5882957868
2026-01-20 14:45:00,581163.5882957868
2026-01-20 15:00:00,581163.5882957868
2026-01-20 15:15:00,581163.5882957868
2026-01-20 15:30:00,581163.5882957868
2026-01-20 15:45:00,581163.5882957868
2026-01-20 16:00:00,581163.5882957868
2026-01-20 16:15:00,581163.5882957868
2026-01-20 16:30:00,581163.5882957868
2026-01-20 16:45:00,581163.5882957868
2026-01-20 17:00:00,581163.5882957868
2026-01-20 17:15:00,581163.5882957868
2026-01-20 17:30:00,581163.5882957868
2026-01-20 17:45:00,581163.5882957868
2026-01-20 18:00:00,581163.5882957868
2026-01-20 18:15:00,581163.5882957868
2026-01-20 18:30:00,581163.5882957868
2026-01-20 18:45:00,581163.5882957868
2026-01-20 19:00:00,581163.5882957868
2026-01-20 19:15:00,581163.5882957868
2026-01-20 19:30:00,581163.5882957868
2026-01-20 19:45:00,581163.5882957868
2026-01-20 20:00:00,581163.5882957868
2026-01-20 20:15:00,581163.5882957868
2026-01-20 20:30:00,581163.5882957868
2026-01-20 20:45:00,581163.5882957868
2026-01-20 21:00:00,581163.5882957868
2026-01-20 21:15:00,581163.5882957868
2026-01-20 21:30:00,581163.5882957868
2026-01-20 21:45:00,581163.5882957868
2026-01-20 22:00:00,581163.5882957868
2026-01-20 22:15:00,581163.5882957868
2026-01-20 22:30:00,581163.5882957868
2026-01-20 22:45:00,581163.5882957868
2026-01-20 23:00:00,581163.5882957868
2026-01-20 23:15:00,581163.5882957868
2026-01-20 23:30:00,581163.5882957868
2026-01-20 23:45:00,581163.5882957868
2026-01-21 01:00:00,581163.5882957868
2026-01-21 01:15:00,581163.5882957868
2026-01-21 01:30:00,581163.5882957868
2026-01-21 01:45:00,581163.5882957868
2026-01-21 02:00:00,581163.5882957868
2026-01-21 02:15:00,581163.5882957868
2026-01-21 02:30:00,581163.5882957868
2026-01-21 02:45:00,581163.5882957868
2026-01-21 03:00:00,581163.5882957868
2026-01-21 03:15:00,581163.5882957868
2026-01-21 03:30:00,581163.5882957868
2026-01-21 03:45:00,581163.5882957868
2026-01-21 04:00:00,581163.5882957868
2026-01-21 04:15:00,581163.5882957868
2026-01-21 04:30:00,581163.5882957868
2026-01-21 04:45:00,581163.5882957868
2026-01-21 05:00:00,581163.5882957868
2026-01-21 05:15:00,581163.5882957868
2026-01-21 05:30:00,581163.5882957868
2026-01-21 05:45:00,581163.5882957868
2026-01-21 06:00:00,581163.5882957868
2026-01-21 06:15:00,581163.5882957868
2026-01-21 06:30:00,581163.5882957868
2026-01-21 06:45:00,581163.5882957868
2026-01-21 07:00:00,581163.5882957868
2026-01-21 07:15:00,581163.5882957868
2026-01-21 07:30:00,581163.5882957868
2026-01-21 07:45:00,581163.5882957868
2026-01-21 08:00:00,581163.5882957868
2026-01-21 08:15:00,581163.5882957868
2026-01-21 08:30:00,581163.5882957868
2026-01-21 08:45:00,581163.5882957868
2026-01-21 09:00:00,581163.5882957868
2026-01-21 09:15:00,581163.5882957868
2026-01-21 09:30:00,581163.5882957868
2026-01-21 09:45:00,581163.5882957868
2026-01-21 10:00:00,581163.5882957868
2026-01-21 10:15:00,581163.5882957868
2026-01-21 10:30:00,581163.5882957868
2026-01-21 10:45:00,581163.5882957868
2026-01-21 11:00:00,581163.5882957868
2026-01-21 11:15:00,581163.5882957868
2026-01-21 11:30:00,581163.5882957868
2026-01-21 11:45:00,581163.5882957868
2026-01-21 12:00:00,581163.5882957868
2026-01-21 12:15:00,581163.5882957868
2026-01-21 12:30:00,581163.5882957868
2026-01-21 12:45:00,581163.5882957868
2026-01-21 13:00:00,581163.5882957868
2026-01-21 13:15:00,581163.5882957868
2026-01-21 13:30:00,581163.5882957868
2026-01-21 13:45:00,581163.5882957868
2026-01-21 14:00:00,581163.5882957868
2026-01-21 14:15:00,581163.5882957868
2026-01-21 14:30:00,581163.5882957868
2026-01-21 14:45:00,581163.5882957868
2026-01-21 15:00:00,581163.5882957868
2026-01-21 15:15:00,581163.5882957868
2026-01-21 15:30:00,581163.5882957868
2026-01-21 15:45:00,581163.5882957868
2026-01-21 16:00:00,581163.5882957868
2026-01-21 16:15:00,581163.5882957868
2026-01-21 16:30:00,581163.5882957868
2026-01-21 16:45:00,581163.5882957868
2026-01-21 17:00:00,581163.5882957868
2026-01-21 17:15:00,581163.5882957868
2026-01-21 17:30:00,581163.5882957868
2026-01-21 17:45:00,581163.5882957868
2026-01-21 18:00:00,581163.5882957868
2026-01-21 18:15:00,581163.5882957868
2026-01-21 18:30:00,581163.5882957868
2026-01-21 18:45:00,581163.5882957868
2026-01-21 19:00:00,581163.5882957868
2026-01-21 19:15:00,581163.5882957868
2026-01-21 19:30:00,581163.5882957868
2026-01-21 19:45:00,581163.5882957868
2026-01-21 20:00:00,581163.5882957868
2026-01-21 20:15:00,581163.5882957868
2026-01-21 20:30:00,581163.5882957868
2026-01-21 20:45:00,581163.5882957868
2026-01-21 21:00:00,581163.5882957868
2026-01-21 21:15:00,581163.5882957868
2026-01-21 21:30:00,581163.5882957868
2026-01-21 21:45:00,581163.5882957868
2026-01-21 22:00:00,581163.5882957868
2026-01-21 22:15:00,581163.5882957868
2026-01-21 22:30:00,581163.5882957868
2026-01-21 22:45:00,581163.5882957868
2026-01-21 23:00:00,581163.5882957868
2026-01-21 23:15:00,581163.5882957868
2026-01-21 23:30:00,581163.5882957868
2026-01-21 23:45:00,581163.5882957868
2026-01-22 01:00:00,581163.5882957868
2026-01-22 01:15:00,581163.5882957868
2026-01-22 01:30:00,581163.5882957868
2026-01-22 01:45:00,581163.5882957868
2026-01-22 02:00:00,581163.5882957868
2026-01-22 02:15:00,581163.5882957868
2026-01-22 02:30:00,581163.5882957868
2026-01-22 02:45:00,581163.5882957868
2026-01-22 03:00:00,581163.5882957868
2026-01-22 03:15:00,581163.5882957868
2026-01-22 03:30:00,581163.5882957868
2026-01-22 03:45:00,581163.5882957868
2026-01-22 04:00:00,581163.5882957868
2026-01-22 04:15:00,581163.5882957868
2026-01-22 04:30:00,581163.5882957868
2026-01-22 04:45:00,581163.5882957868
2026-01-22 05:00:00,581163.5882957868
2026-01-22 05:15:00,581163.5882957868
2026-01-22 05:30:00,581163.5882957868
2026-01-22 05:45:00,581163.5882957868
2026-01-22 06:00:00,581163.5882957868
2026-01-22 06:15:00,581163.5882957868
2026-01-22 06:30:00,581163.5882957868
2026-01-22 06:45:00,581163.5882957868
2026-01-22 07:00:00,581163.5882957868
2026-01-22 07:15:00,581163.5882957868
2026-01-22 07:30:00,581163.5882957868
2026-01-22 07:45:00,581163.5882957868
2026-01-22 08:00:00,581163.5882957868
2026-01-22 08:15:00,581163.5882957868
2026-01-22 08:30:00,581163.5882957868
2026-01-22 08:45:00,581163.5882957868
2026-01-22 09:00:00,581163.5882957868
2026-01-22 09:15:00,581163.5882957868
2026-01-22 09:30:00,581163.5882957868
2026-01-22 09:45:00,581163.5882957868
2026-01-22 10:00:00,581163.5882957868
2026-01-22 10:15:00,581163.5882957868
2026-01-22 10:30:00,581163.5882957868
2026-01-22 10:45:00,581163.5882957868
2026-01-22 11:00:00,581163.5882957868
2026-01-22 11:15:00,581163.5882957868
2026-01-22 11:30:00,581163.5882957868
2026-01-22 11:45:00,581163.5882957868
2026-01-22 12:00:00,581163.5882957868
2026-01-22 12:15:00,581163.5882957868
2026-01-22 12:30:00,581163.5882957868
2026-01-22 12:45:00,581163.5882957868
2026-01-22 13:00:00,581163.5882957868
2026-01-22 13:15:00,581163.5882957868
2026-01-22 13:30:00,581163.5882957868
2026-01-22 13:45:00,581163.5882957868
2026-01-22 14:00:00,581163.5882957868
2026-01-22 14:15:00,581163.5882957868
2026-01-22 14:30:00,581163.5882957868
2026-01-22 14:45:00,581163.5882957868
2026-01-22 15:00:00,581163.5882957868
2026-01-22 15:15:00,581163.5882957868
2026-01-22 15:30:00,581163.5882957868
2026-01-22 15:45:00,581163.5882957868
2026-01-22 16:00:00,581163.5882957868
2026-01-22 16:15:00,581163.5882957868
2026-01-22 16:30:00,581163.5882957868
2026-01-22 16:45:00,581163.5882957868
2026-01-22 17:00:00,581163.5882957868
2026-01-22 17:15:00,581163.5882957868
2026-01-22 17:30:00,581163.5882957868
2026-01-22 17:45:00,581163.5882957868
2026-01-22 18:00:00,581163.5882957868
2026-01-22 18:15:00,581163.5882957868
2026-01-22 18:30:00,581163.5882957868
2026-01-22 18:45:00,581163.5882957868
2026-01-22 19:00:00,581163.5882957868
2026-01-22 19:15:00,581163.5882957868
2026-01-22 19:30:00,581163.5882957868
2026-01-22 19:45:00,581163.5882957868
2026-01-22 20:00:00,581163.5882957868
2026-01-22 20:15:00,581163.5882957868
2026-01-22 20:30:00,581163.5882957868
2026-01-22 20:45:00,581163.5882957868
2026-01-22 21:00:00,581163.5882957868
2026-01-22 21:15:00,581163.5882957868
2026-01-22 21:30:00,581163.5882957868
2026-01-22 21:45:00,581163.5882957868
2026-01-22 22:00:00,581163.5882957868
2026-01-22 22:15:00,581163.5882957868
2026-01-22 22:30:00,581163.5882957868
2026-01-22 22:45:00,581163.5882957868
2026-01-22 23:00:00,581163.5882957868
2026-01-22 23:15:00,581163.5882957868
2026-01-22 23:30:00,581163.5882957868
2026-01-22 23:45:00,581163.5882957868
2026-01-23 01:00:00,581163.5882957868
2026-01-23 01:15:00,581163.5882957868
2026-01-23 01:30:00,581163.5882957868
2026-01-23 01:45:00,581163.5882957868
2026-01-23 02:00:00,581163.5882957868
2026-01-23 02:15:00,581163.5882957868
2026-01-23 02:30:00,581163.5882957868
2026-01-23 02:45:00,581163.5882957868
2026-01-23 03:00:00,581163.5882957868
2026-01-23 03:15:00,581163.5882957868
2026-01-23 03:30:00,581163.5882957868
2026-01-23 03:45:00,581163.5882957868
2026-01-23 04:00:00,581163.5882957868
2026-01-23 04:15:00,581163.5882957868
2026-01-23 04:30:00,581163.5882957868
2026-01-23 04:45:00,581163.5882957868
2026-01-23 05:00:00,581163.5882957868
2026-01-23 05:15:00,581163.5882957868
2026-01-23 05:30:00,581163.5882957868
2026-01-23 05:45:00,581163.5882957868
2026-01-23 06:00:00,581163.5882957868
2026-01-23 06:15:00,581163.5882957868
2026-01-23 06:30:00,581163.5882957868
2026-01-23 06:45:00,581163.5882957868
2026-01-23 07:00:00,581163.5882957868
2026-01-23 07:15:00,581163.5882957868
2026-01-23 07:30:00,581163.5882957868
2026-01-23 07:45:00,581163.5882957868
2026-01-23 08:00:00,581163.5882957868
2026-01-23 08:15:00,581163.5882957868
2026-01-23 08:30:00,581163.5882957868
2026-01-23 08:45:00,581163.5882957868
2026-01-23 09:00:00,581163.5882957868
2026-01-23 09:15:00,581163.5882957868
2026-01-23 09:30:00,581163.5882957868
2026-01-23 09:45:00,581163.5882957868
2026-01-23 10:00:00,581163.5882957868
2026-01-23 10:15:00,581163.5882957868
2026-01-23 10:30:00,581163.5882957868
2026-01-23 10:45:00,581163.5882957868
2026-01-23 11:00:00,581163.5882957868
2026-01-23 11:15:00,581163.5882957868
2026-01-23 11:30:00,581163.5882957868
2026-01-23 11:45:00,581163.5882957868
2026-01-23 12:00:00,581163.5882957868
2026-01-23 12:15:00,581163.5882957868
2026-01-23 12:30:00,581163.5882957868
2026-01-23 12:45:00,581163.5882957868
2026-01-23 13:00:00,581163.5882957868
2026-01-23 13:15:00,581163.5882957868
2026-01-23 13:30:00,581163.5882957868
2026-01-23 13:45:00,581163.5882957868
2026-01-23 14:00:00,581163.5882957868
2026-01-23 14:15:00,581163.5882957868
2026-01-23 14:30:00,581163.5882957868
2026-01-23 14:45:00,581163.5882957868
2026-01-23 15:00:00,581163.5882957868
2026-01-23 15:15:00,581163.5882957868
2026-01-23 15:30:00,581163.5882957868
2026-01-23 15:45:00,581163.5882957868
2026-01-23 16:00:00,581163.5882957868
2026-01-23 16:15:00,581163.5882957868
2026-01-23 16:30:00,581163.5882957868
2026-01-23 16:45:00,581163.5882957868
2026-01-23 17:00:00,581163.5882957868
2026-01-23 17:15:00,581163.5882957868
2026-01-23 17:30:00,581163.5882957868
2026-01-23 17:45:00,581163.5882957868
2026-01-23 18:00:00,581163.5882957868
2026-01-23 18:15:00,581163.5882957868
2026-01-23 18:30:00,581163.5882957868
2026-01-23 18:45:00,581163.5882957868
2026-01-23 19:00:00,581163.5882957868
2026-01-23 19:15:00,581163.5882957868
2026-01-23 19:30:00,581163.5882957868
2026-01-23 19:45:00,581163.5882957868
2026-01-23 20:00:00,581163.5882957868
2026-01-23 20:15:00,581163.5882957868
2026-01-23 20:30:00,581163.5882957868
2026-01-23 20:45:00,581163.5882957868
2026-01-23 21:00:00,581163.5882957868
2026-01-23 21:15:00,581163.5882957868
2026-01-23 21:30:00,581163.5882957868
2026-01-23 21:45:00,581163.5882957868
2026-01-23 22:00:00,581163.5882957868
2026-01-23 22:15:00,581163.5882957868
2026-01-23 22:30:00,581163.5882957868
2026-01-23 22:45:00,581163.5882957868
2026-01-23 23:00:00,581163.5882957868
2026-01-23 23:15:00,581163.5882957868
2026-01-23 23:30:00,581163.5882957868
2026-01-23 23:45:00,581163.5882957868
2026-01-26 01:00:00,581163.5882957868
2026-01-26 01:15:00,581163.5882957868
2026-01-26 01:30:00,581163.5882957868
2026-01-26 01:45:00,581163.5882957868
2026-01-26 02:00:00,581163.5882957868
2026-01-26 02:15:00,581163.5882957868
2026-01-26 02:30:00,581163.5882957868
2026-01-26 02:45:00,581163.5882957868
2026-01-26 03:00:00,581163.5882957868
2026-01-26 03:15:00,581163.5882957868
2026-01-26 03:30:00,581163.5882957868
2026-01-26 03:45:00,581163.5882957868
2026-01-26 04:00:00,581163.5882957868
2026-01-26 04:15:00,581163.5882957868
2026-01-26 04:30:00,581163.5882957868
2026-01-26 04:45:00,581163.5882957868
2026-01-26 05:00:00,581163.5882957868
2026-01-26 05:15:00,581163.5882957868
2026-01-26 05:30:00,581163.5882957868
2026-01-26 05:45:00,581163.5882957868
2026-01-26 06:00:00,581163.5882957868
2026-01-26 06:15:00,581163.5882957868
2026-01-26 06:30:00,581163.5882957868
2026-01-26 06:45:00,581163.5882957868
2026-01-26 07:00:00,581163.5882957868
2026-01-26 07:15:00,581163.5882957868
2026-01-26 07:30:00,581163.5882957868
2026-01-26 07:45:00,581163.5882957868
2026-01-26 08:00:00,581163.5882957868
2026-01-26 08:15:00,581163.5882957868
2026-01-26 08:30:00,581163.5882957868
2026-01-26 08:45:00,581163.5882957868
2026-01-26 09:00:00,581163.5882957868
2026-01-26 09:15:00,581163.5882957868
2026-01-26 09:30:00,581163.5882957868
2026-01-26 09:45:00,581163.5882957868
2026-01-26 10:00:00,581163.5882957868
2026-01-26 10:15:00,581163.5882957868
2026-01-26 10:30:00,581163.5882957868
2026-01-26 10:45:00,581163.5882957868
2026-01-26 11:00:00,581163.5882957868
2026-01-26 11:15:00,581163.5882957868
2026-01-26 11:30:00,581163.5882957868
2026-01-26 11:45:00,581163.5882957868
2026-01-26 12:00:00,581163.5882957868
2026-01-26 12:15:00,581163.5882957868
2026-01-26 12:30:00,581163.5882957868
2026-01-26 12:45:00,581163.5882957868
2026-01-26 13:00:00,581163.5882957868
2026-01-26 13:15:00,581163.5882957868
2026-01-26 13:30:00,581163.5882957868
2026-01-26 13:45:00,581163.5882957868
2026-01-26 14:00:00,581163.5882957868
2026-01-26 14:15:00,581163.5882957868
2026-01-26 14:30:00,581163.5882957868
2026-01-26 14:45:00,581163.5882957868
2026-01-26 15:00:00,581163.5882957868
2026-01-26 15:15:00,581163.5882957868
2026-01-26 15:30:00,581163.5882957868
2026-01-26 15:45:00,581163.5882957868
2026-01-26 16:00:00,581163.5882957868
2026-01-26 16:15:00,581163.5882957868
2026-01-26 16:30:00,581163.5882957868
2026-01-26 16:45:00,581163.5882957868
2026-01-26 17:00:00,581163.5882957868
2026-01-26 17:15:00,581163.5882957868
2026-01-26 17:30:00,581163.5882957868
2026-01-26 17:45:00,581163.5882957868
2026-01-26 18:00:00,581163.5882957868
2026-01-26 18:15:00,581163.5882957868
2026-01-26 18:30:00,581163.5882957868
2026-01-26 18:45:00,581163.5882957868
2026-01-26 19:00:00,581163.5882957868
2026-01-26 19:15:00,581163.5882957868
2026-01-26 19:30:00,581163.5882957868
2026-01-26 19:45:00,581163.5882957868
2026-01-26 20:00:00,581163.5882957868
2026-01-26 20:15:00,581163.5882957868
2026-01-26 20:30:00,581163.5882957868
2026-01-26 20:45:00,581163.5882957868
2026-01-26 21:00:00,581163.5882957868
2026-01-26 21:15:00,581163.5882957868
2026-01-26 21:30:00,581163.5882957868
2026-01-26 21:45:00,581163.5882957868
2026-01-26 22:00:00,581163.5882957868
2026-01-26 22:15:00,581163.5882957868
2026-01-26 22:30:00,581163.5882957868
2026-01-26 22:45:00,581163.5882957868
2026-01-26 23:00:00,581163.5882957868
2026-01-26 23:15:00,581163.5882957868
2026-01-26 23:30:00,581163.5882957868
2026-01-26 23:45:00,581163.5882957868
2026-01-27 01:00:00,581163.5882957868
2026-01-27 01:15:00,581163.5882957868
2026-01-27 01:30:00,581163.5882957868
2026-01-27 01:45:00,581163.5882957868
2026-01-27 02:00:00,581163.5882957868
2026-01-27 02:15:00,581163.5882957868
2026-01-27 02:30:00,581163.5882957868
2026-01-27 02:45:00,581163.5882957868
2026-01-27 03:00:00,581163.5882957868
2026-01-27 03:15:00,581163.5882957868
2026-01-27 03:30:00,581163.5882957868
2026-01-27 03:45:00,581163.5882957868
2026-01-27 04:00:00,581163.5882957868
2026-01-27 04:15:00,581163.5882957868
2026-01-27 04:30:00,581163.5882957868
2026-01-27 04:45:00,581163.5882957868
2026-01-27 05:00:00,581163.5882957868
2026-01-27 05:15:00,581163.5882957868
2026-01-27 05:30:00,581163.5882957868
2026-01-27 05:45:00,581163.5882957868
2026-01-27 06:00:00,581163.5882957868
2026-01-27 06:15:00,581163.5882957868
2026-01-27 06:30:00,581163.5882957868
2026-01-27 06:45:00,581163.5882957868
2026-01-27 07:00:00,581163.5882957868
2026-01-27 07:15:00,581163.5882957868
2026-01-27 07:30:00,581163.5882957868
2026-01-27 07:45:00,581163.5882957868
2026-01-27 08:00:00,581163.5882957868
2026-01-27 08:15:00,581163.5882957868
2026-01-27 08:30:00,581163.5882957868
2026-01-27 08:45:00,581163.5882957868
2026-01-27 09:00:00,581163.5882957868
2026-01-27 09:15:00,581163.5882957868
2026-01-27 09:30:00,581163.5882957868
2026-01-27 09:45:00,581163.5882957868
2026-01-27 10:00:00,581163.5882957868
2026-01-27 10:15:00,581163.5882957868
2026-01-27 10:30:00,581163.5882957868
2026-01-27 10:45:00,581163.5882957868
2026-01-27 11:00:00,581163.5882957868
2026-01-27 11:15:00,581163.5882957868
2026-01-27 11:30:00,581163.5882957868
2026-01-27 11:45:00,581163.5882957868
2026-01-27 12:00:00,581163.5882957868
2026-01-27 12:15:00,581163.5882957868
2026-01-27 12:30:00,581163.5882957868
2026-01-27 12:45:00,581163.5882957868
2026-01-27 13:00:00,581163.5882957868
2026-01-27 13:15:00,581163.5882957868
2026-01-27 13:30:00,581163.5882957868
2026-01-27 13:45:00,581163.5882957868
2026-01-27 14:00:00,581163.5882957868
2026-01-27 14:15:00,581163.5882957868
2026-01-27 14:30:00,581163.5882957868
2026-01-27 14:45:00,581163.5882957868
2026-01-27 15:00:00,581163.5882957868
2026-01-27 15:15:00,581163.5882957868
2026-01-27 15:30:00,581163.5882957868
2026-01-27 15:45:00,581163.5882957868
2026-01-27 16:00:00,581163.5882957868
2026-01-27 16:15:00,581163.5882957868
2026-01-27 16:30:00,581163.5882957868
2026-01-27 16:45:00,581163.5882957868
2026-01-27 17:00:00,581163.5882957868
2026-01-27 17:15:00,581163.5882957868
2026-01-27 17:30:00,581163.5882957868
2026-01-27 17:45:00,581163.5882957868
2026-01-27 18:00:00,581163.5882957868
2026-01-27 18:15:00,581163.5882957868
2026-01-27 18:30:00,581163.5882957868
2026-01-27 18:45:00,581163.5882957868
2026-01-27 19:00:00,581163.5882957868
2026-01-27 19:15:00,581163.5882957868
2026-01-27 19:30:00,581163.5882957868
2026-01-27 19:45:00,581163.5882957868
2026-01-27 20:00:00,581163.5882957868
2026-01-27 20:15:00,581163.5882957868
2026-01-27 20:30:00,581163.5882957868
2026-01-27 20:45:00,581163.5882957868
2026-01-27 21:00:00,581163.5882957868
2026-01-27 21:15:00,581163.5882957868
2026-01-27 21:30:00,581163.5882957868
2026-01-27 21:45:00,581163.5882957868
2026-01-27 22:00:00,581163.5882957868
2026-01-27 22:15:00,581163.5882957868
2026-01-27 22:30:00,581163.5882957868
2026-01-27 22:45:00,581163.5882957868
2026-01-27 23:00:00,581163.5882957868
2026-01-27 23:15:00,581163.5882957868
2026-01-27 23:30:00,581163.5882957868
2026-01-27 23:45:00,581163.5882957868
2026-01-28 01:00:00,581163.5882957868
2026-01-28 01:15:00,581163.5882957868
2026-01-28 01:30:00,581163.5882957868
2026-01-28 01:45:00,581163.5882957868
2026-01-28 02:00:00,581163.5882957868
2026-01-28 02:15:00,581163.5882957868
2026-01-28 02:30:00,581163.5882957868
2026-01-28 02:45:00,581163.5882957868
2026-01-28 03:00:00,581163.5882957868
2026-01-28 03:15:00,581163.5882957868
2026-01-28 03:30:00,581163.5882957868
2026-01-28 03:45:00,581163.5882957868
2026-01-28 04:00:00,581163.5882957868
2026-01-28 04:15:00,581163.5882957868
2026-01-28 04:30:00,581163.5882957868
2026-01-28 04:45:00,581163.5882957868
2026-01-28 05:00:00,581163.5882957868
2026-01-28 05:15:00,581163.5882957868
2026-01-28 05:30:00,581163.5882957868
2026-01-28 05:45:00,581163.5882957868
2026-01-28 06:00:00,581163.5882957868
